User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Country,User-Age,Series-Title,Genre
30035,0312983867,5,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,vancouver, british columbia,Canada,37.0,stephanie plum,Mystery
30035,0312986343,5,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004,St. Martin's Paperbacks,vancouver, british columbia,Canada,37.0,stephanie plum,Mystery
30035,0440214041,7,The Pelican Brief,John Grisham,1993,Dell,vancouver, british columbia,Canada,37.0,pelican brief,Thriller
30052,0312966970,7,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks,minneapolis, minnesota,United States,33.0,stephanie plum,Mystery
30052,0671003755,5,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,minneapolis, minnesota,United States,33.0,she's come undone (oprah's book club (paperback)),Fiction
30081,0375727345,6,House of Sand and Fog,Andre Dubus III,2000,Vintage Books,east providence, rhode island,United States,25.0,house of sand and fog,Fiction
30125,0439136369,10,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,knox, indiana,United States,15.0,harry potter,Fantasy
30153,0439064872,7,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic,chatham, virginia,United States,13.0,harry potter,Fantasy
30164,0060987103,7,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books,pensacola, florida,United States,25.0,wicked,Fantasy
30180,0394558235,6,"Queen of the Damned (Vampire Chronicles, Book III)",Anne Rice,1988,Alfred A. Knopf,san francisco, california,United States,33.0,vampire chronicles,Horror
30182,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),pownal, vermont,United States,33.0,joy luck club,Fiction
30217,0375706771,7,Midwives: A Novel,Chris Bohjalian,1998,Vintage,palo alto, california,United States,46.0,midwives: a novel,Fiction
30261,0446520802,10,The Notebook,Nicholas Sparks,1996,Warner Books,manchester, missouri,United States,27.0,notebook,Romance
30267,0440220602,10,The Chamber,John Grisham,1995,Dell Publishing Company,daphne, alabama,United States,50.0,chamber,Thriller
30273,0316969680,7,The Beach House,James Patterson,2002,"Little, Brown",naples, florida,United States,25.0,beach house,Fiction
30276,0061009059,7,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch,wildwood, new jersey,United States,49.0,stephanie plum,Mystery
30276,0061083259,9,Dreamcatcher,Dinah McCall,1996,HarperTorch,wildwood, new jersey,United States,49.0,dreamcatcher,Horror
30276,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,wildwood, new jersey,United States,49.0,pilot's wife : a novel,Fiction
30276,0373226799,8,"A Man Worth Remembering (Harlequin Intrigue, No. 679)",Delores Fossen,2002,Harlequin,wildwood, new jersey,United States,49.0,ring,Fantasy
30276,0385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday,wildwood, new jersey,United States,49.0,da vinci code,Thriller
30276,0446610038,8,1st to Die: A Novel,James Patterson,2002,Warner Vision,wildwood, new jersey,United States,49.0,1st to die: a novel,Thriller
30276,0804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),wildwood, new jersey,United States,49.0,joy luck club,Fiction
30290,0375726403,8,Empire Falls,Richard Russo,2002,Vintage Books USA,portland, oregon,United States,29.0,empire falls,Fiction
30298,0375726403,4,Empire Falls,Richard Russo,2002,Vintage Books USA,tucson, arizona,United States,33.0,empire falls,Fiction
30333,0385315236,8,The Horse Whisperer,Nicholas Evans,1995,Delacorte Press,ogallala, nebraska,United States,33.0,horse whisperer,Romance
30333,0385424736,5,The Rainmaker,John Grisham,1995,Doubleday Books,ogallala, nebraska,United States,33.0,rainmaker,Legal Thriller
30333,0385493800,5,The Testament,John Grisham,1999,Doubleday Books,ogallala, nebraska,United States,33.0,testament,Thriller
30336,0060976845,3,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial,apopka, florida,United States,33.0,little altars everywhere: a novel,Fiction
30407,0316284955,8,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books,mesa, arizona,United States,48.0,white oleander : a novel (oprah's book club),Fiction
30410,0060987103,7,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books,noblesville, indiana,United States,33.0,wicked,Fantasy
30413,0679893105,9,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1998,Knopf Books for Young Readers,albany, california,United States,33.0,his dark materials,Fantasy
30414,0345361792,9,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,downingtown, pennsylvania,United States,33.0,prayer for owen meany,Fiction
30417,0312265859,8,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Press,millbrae, california,United States,33.0,stephanie plum,Mystery
30426,0446672211,7,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,st. louis, missouri,United States,33.0,where the heart is (oprah's book club (paperback)),Fiction
30461,042515601X,7,Acts of War (Tom Clancy's Op Center (Paperback)),Tom Clancy,1997,Berkley Publishing Group,bend, oregon,United States,33.0,tom clancy's op center,Thriller
30471,0452282152,6,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,palo alto, california,United States,33.0,ring,Fantasy
30486,0312195516,5,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,edmond, oklahoma,United States,33.0,red tent (bestselling backlist),Historical Fiction
30487,0312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,newbury park, california,United States,40.0,red tent (bestselling backlist),Historical Fiction
30487,0316569321,7,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",newbury park, california,United States,40.0,white oleander : a novel,Fiction
30487,0440220602,7,The Chamber,John Grisham,1995,Dell Publishing Company,newbury park, california,United States,40.0,chamber,Thriller
30487,0440225701,6,The Street Lawyer,JOHN GRISHAM,1999,Dell,newbury park, california,United States,40.0,street lawyer,Legal Thriller
30487,044023722X,8,A Painted House,John Grisham,2001,Dell Publishing Company,newbury park, california,United States,40.0,painted house,Fiction
30487,0671510053,6,SHIPPING NEWS,Annie Proulx,1994,Scribner,newbury park, california,United States,40.0,shipping news,Fiction
30487,0679879242,7,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1996,Knopf Books for Young Readers,newbury park, california,United States,40.0,his dark materials,Fantasy
30487,0679879250,9,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1997,Alfred A. Knopf,newbury park, california,United States,40.0,his dark materials,Fantasy
30487,0679879269,8,"The Amber Spyglass (His Dark Materials, Book 3)",Philip Pullman,2000,Alfred A. Knopf,newbury park, california,United States,40.0,his dark materials,Fantasy
30491,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,merritt island, florida,United States,33.0,harry potter,Fantasy
30493,014025448X,6,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books,waldorf, maryland,United States,38.0,mitford years,Fiction
30495,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,charleston, south carolina,United States,19.0,ender's game (ender wiggins saga (paperback)),Science Fiction
30511,0060987103,6,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books,culemborg, gelderland,Netherlands,33.0,wicked,Fantasy
30511,0156027321,9,Life of Pi,Yann Martel,2003,Harvest Books,culemborg, gelderland,Netherlands,33.0,life of pi,Fiction
30511,0156028352,8,The Color Purple,Alice Walker,2003,Harvest Books,culemborg, gelderland,Netherlands,33.0,color purple,Historical Fiction
30511,0345391802,7,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,culemborg, gelderland,Netherlands,33.0,hitchhiker's guide to the galaxy,Science Fiction
30511,0451452615,7,Bored of the Rings: A Parody of J.R.R. Tolkien's the Lord of the Rings,Harvard Lampoon Staff,1993,Roc,culemborg, gelderland,Netherlands,33.0,ring,Fantasy
30511,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,culemborg, gelderland,Netherlands,33.0,ring,Fantasy
30511,0767902513,7,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,1998,Bantam Dell Pub Group,culemborg, gelderland,Netherlands,33.0,ring,Fantasy
30531,044021145X,10,The Firm,John Grisham,1992,Bantam Dell Publishing Group,st. petersburg, florida,United States,23.0,firm,Thriller
30531,0440213525,10,The Client,John Grisham,1994,Dell Publishing Company,st. petersburg, florida,United States,23.0,client,Legal Thriller
30531,0440224764,9,The Partner,John Grisham,1998,Dell Publishing Company,st. petersburg, florida,United States,23.0,partner,Thriller
30533,0060930535,8,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,charleston, south carolina,United States,33.0,poisonwood bible: a novel,Historical Fiction
30533,014025448X,9,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books,charleston, south carolina,United States,33.0,mitford years,Fiction
30533,0375726403,9,Empire Falls,Richard Russo,2002,Vintage Books USA,charleston, south carolina,United States,33.0,empire falls,Fiction
30533,0380717018,8,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon,charleston, south carolina,United States,33.0,kay scarpetta,Mystery
30533,0385470819,7,A Time to Kill,JOHN GRISHAM,1993,Doubleday,charleston, south carolina,United States,33.0,time to kill,Thriller
30533,0440226430,7,Summer Sisters,Judy Blume,1999,Dell Publishing Company,charleston, south carolina,United States,33.0,summer sisters,Fiction
30533,0440234743,6,The Testament,John Grisham,1999,Dell,charleston, south carolina,United States,33.0,testament,Thriller
30533,0440241537,7,The King of Torts,JOHN GRISHAM,2003,Dell,charleston, south carolina,United States,33.0,king of torts,Legal Thriller
30533,0517542099,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1989,Harmony,charleston, south carolina,United States,33.0,hitchhiker's guide to the galaxy,Science Fiction
30533,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,charleston, south carolina,United States,33.0,harry potter,Fantasy
30533,061815082X,9,"The Hobbit (Young Adult edition, Sis cover)",J. R. R. Tolkien,2001,Houghton Mifflin Company,charleston, south carolina,United States,33.0,hobbit,Fantasy
30533,0671003755,7,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,charleston, south carolina,United States,33.0,she's come undone (oprah's book club (paperback)),Fiction
30533,0767902521,8,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,charleston, south carolina,United States,33.0,ring,Fantasy
30533,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),charleston, south carolina,United States,33.0,joy luck club,Fiction
30554,014028009X,9,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books,corvallis, oregon,United States,22.0,bridget jones,Romance
30555,014028009X,6,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books,corvallis, oregon,United States,22.0,bridget jones,Romance
30555,0446608955,6,A Walk to Remember,Nicholas Sparks,2000,Warner Books,corvallis, oregon,United States,22.0,walk to remember,Romance
30594,0345417623,10,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,redding, ,United States,25.0,timeline,Science Fiction
30594,044023722X,5,A Painted House,John Grisham,2001,Dell Publishing Company,redding, ,United States,25.0,painted house,Fiction
30610,044651652X,10,The Bridges of Madison County,Robert James Waller,1992,Warner Books,virginia city, nevada,United States,33.0,bridges of madison county,Romance
30623,0312195516,7,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,baton rouge, louisiana,United States,33.0,red tent (bestselling backlist),Historical Fiction
30629,044022165X,9,The Rainmaker,JOHN GRISHAM,1996,Dell,niceville, florida,United States,42.0,rainmaker,Legal Thriller
30645,0312265840,9,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Press,barstow, illinois,United States,64.0,stephanie plum,Mystery
30645,0312265859,9,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Press,barstow, illinois,United States,64.0,stephanie plum,Mystery
30645,0312265867,10,To the Nines: A Stephanie Plum Novel,Janet Evanovich,2003,St. Martin's Press,barstow, illinois,United States,64.0,stephanie plum,Mystery
30645,0385424728,9,The Chamber,John Grisham,1994,Doubleday Books,barstow, illinois,United States,64.0,chamber,Thriller
30645,0385503822,10,The Summons,John Grisham,2002,Doubleday Books,barstow, illinois,United States,64.0,summons,Thriller
30657,0380717018,5,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon,grandville, michigan,United States,33.0,kay scarpetta,Mystery
30667,0440206154,10,Red Dragon,Thomas Harris,2000,Dell Publishing Company,salem, virginia,United States,24.0,red dragon,Thriller
30711,0060502258,8,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,sydney, new south wales,Australia,32.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
30711,0261103288,9,The Hobbit,J.R.R. Tolkien,1995,HarperCollins,sydney, new south wales,Australia,32.0,hobbit,Fantasy
30711,0330332775,6,Bridget Jones's Diary,Helen Fielding,1997,Picador (UK),sydney, new south wales,Australia,32.0,bridget jones,Romance
30711,0345391802,7,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,sydney, new south wales,Australia,32.0,hitchhiker's guide to the galaxy,Science Fiction
30711,0425165566,8,Tom Clancy's Op-Center Balance of Power (Tom Clancy's Op Center (Paperback)),Tom Clancy,1998,Prime Crime,sydney, new south wales,Australia,32.0,tom clancy's op center,Thriller
30711,0439064864,7,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,sydney, new south wales,Australia,32.0,harry potter,Fantasy
30711,043935806X,8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,sydney, new south wales,Australia,32.0,harry potter,Fantasy
30711,0440498058,9,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,sydney, new south wales,Australia,32.0,wrinkle in time,Science Fiction
30711,0446520802,6,The Notebook,Nicholas Sparks,1996,Warner Books,sydney, new south wales,Australia,32.0,notebook,Romance
30711,0446672211,8,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,sydney, new south wales,Australia,32.0,where the heart is (oprah's book club (paperback)),Fiction
30711,0618002227,9,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,Houghton Mifflin Company,sydney, new south wales,Australia,32.0,ring,Fantasy
30711,0786817089,5,"The Arctic Incident (Artemis Fowl, Book 2)",Eoin Colfer,2003,Miramax Kids,sydney, new south wales,Australia,32.0,artemis fowl,Fantasy
30711,0812511816,7,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy,sydney, new south wales,Australia,32.0,wheel of time,Fantasy
30711,0812513738,5,"The Shadow Rising (The Wheel of Time, Book 4)",Robert Jordan,1993,Tor Fantasy,sydney, new south wales,Australia,32.0,wheel of time,Fantasy
30712,0099244926,7,The Street Lawyer,John Grisham,1999,Random House Uk Ltd,edinburgh, scotland,United Kingdom,33.0,street lawyer,Legal Thriller
30712,1857022424,9,Shipping News,E Annie Proulx,0,Fourth Estate,edinburgh, scotland,United Kingdom,33.0,shipping news,Fiction
30716,0061097314,9,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,new york, new york,United States,23.0,bean trees,Fiction
30716,014028009X,8,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books,new york, new york,United States,23.0,bridget jones,Romance
30716,0446602744,6,The Rules(TM) : Time-Tested Secrets for Capturing the Heart of Mr. Right,Ellen Fein,1996,Warner Books,new york, new york,United States,23.0,ring,Fantasy
30735,0060502258,8,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,corvallis, oregon,United States,33.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
